counter,timestamp,data_type,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
831,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.883249998093,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.883249998093,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.883249998093,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.883249998093,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.067420005798,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,1765106580018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89259.97,89259.97,89259.97,89259.97,0.00012,0.0,1.0
837,0,0.0,89259.96875,1.725679993629,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.067420005798,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0,0.0,89259.96875,1.71577000618,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.333420038223,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0,0.0,89259.96875,1.725649952888,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.332520008087,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,0,0.0,89259.96875,1.725649952888,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.331320047379,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0,0.0,89259.96875,1.725649952888,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.331320047379,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,0,0.0,89259.96875,1.725649952888,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.298739910126,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,0,0.0,89259.96875,1.72571003437,89259.9609375,0.000989999971,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.298739910126,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,0,0.0,89259.96875,1.725479960442,89259.9609375,0.000989999971,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.298739910126,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.298739910126,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.298739910126,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,1765106581014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89259.97999999998,89259.97999999998,89259.97999999998,89259.97999999998,0.03491,3116.0659018,7.0
848,0,0.0,89259.96875,1.726549983025,89259.9609375,0.00092999998,89259.9375,0.000390000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0,0.0,89259.96875,1.726609945297,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0,0.0,89259.96875,1.87328004837,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.031939983368,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0,0.0,89259.96875,1.874250054359,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.007969856262,89259.9921875,0.011749999598,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0,0.0,89259.96875,1.739159941673,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.008090019226,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0,0.0,89259.96875,1.739159941673,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.007180213928,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0,0.0,89259.96875,1.739390015602,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.007180213928,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,1765106582031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89259.97,89259.97999999998,89259.97,89259.97999999998,0.02535,2247.5662964,9.0
859,0,0.0,89259.96875,1.739390015602,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.00670003891,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0,0.0,89259.96875,1.739390015602,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,4.00670003891,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,0,0.0,89259.96875,1.739289999008,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0,0.0,89259.96875,1.739279985428,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,1765106583028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89259.97999999998,89259.97999999998,89259.97,89259.97,0.00069,52.6633882,3.0
870,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0,0.0,89259.96875,1.739220023155,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.02285999991,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,0,0.0,89259.96875,1.735460042953,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273390054703,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,0,0.0,89259.96875,1.735460042953,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273590087891,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0,0.0,89259.96875,1.735460042953,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273499965668,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0,0.0,89259.96875,1.734949946404,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273499965668,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273499965668,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273499965668,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1765106584043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89259.97999999998,89259.97999999998,89259.97,89259.97,0.0003,8.0333982,2.0
881,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.273499965668,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.245500087738,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.245500087738,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,0,0.0,89259.96875,1.7380900383,89259.9609375,0.000989999971,89259.9375,0.00033000001,89259.921875,5.9999998e-05,89259.6171875,5.9999998e-05,89259.9765625,3.245500087738,89259.9921875,0.01186999958,89260.0,0.022919999436,89260.03125,5.9999998e-05,89260.0703125,0.000639999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
